Name,type,ratings,latitude,longitude,place_id
Walter Restaldi Coiffeur,hair_care,28,-31.4452293,-60.9091897,ChIJQW5KiT0TtZUR1Jmb506qkoU
Di-Ca Servicios Eléctricos; Reparación De Maquinaria Fija; Manual; Automáticas,electrician,1,-31.4528671,-60.9084991,ChIJRbRvkQATtZURgm8wvvbLD5Y
Polleria PUPIS,poultry_store,12,-31.4524695,-60.9080288,ChIJl5UJi2gTtZUROVuRm0mPqHI
Centro de Salud Barrio Unidos,community_health_center,0,-31.4520547,-60.9086992,ChIJMz7_-tYTtZUR8UqHlg6a9oY
Motomecánica del Este,car_repair,5,-31.4521368,-60.9076714,ChIJFeZNUzsTtZURukNusIH0P3U
Bartolo Barbería,hair_care,4,-31.4513777,-60.9085325,ChIJ3SWIfUITtZURSMkUmnh5vrw
Kiosco Cañete,kiosk,20,-31.4539147,-60.9081689,ChIJg_2zfAATtZURhsPBcpQA5D8
Despensa Libertad,grocery_store,1,-31.450273,-60.9079963,ChIJIc228BUTtZUR-Okxm92dX1o
Amoblamientos Milessi,furniture_store+home_goods_store,1,-31.4478509,-60.908161,ChIJ3cFKBT0TtZURaSKpuRp8Yik
Milesi,furniture_store+home_goods_store,1,-31.4479106,-60.9080157,ChIJJQv_hAcTtZUR4gYNA-uJu3E
Rf Living,home_goods_store,27,-31.4477658,-60.908486,ChIJMdgUi8ETtZURWyM67JCU5V4
Martin Aberturas de Aluminio,door_supplier,0,-31.4478176,-60.9079829,ChIJBzqihQcTtZURf5mZHkC7Jho
Parque Leonsito,park,0,-31.449053,-60.9083962,ChIJHdQgSewTtZURY9RKUik27Ik
Kiosco La Turquita,kiosk,19,-31.4540337,-60.9051458,ChIJ75xS5qoTtZURqFOMRQmPdrQ
Rotiseria Bon Apettit,meal_delivery,0,-31.4540386,-60.9050545,ChIJl_huiUwTtZUR24bTc50HqEk
Shena nails,beauty_salon,0,-31.4548042,-60.9056152,ChIJg-uQDMgTtZUR6OBUMZ98gjw
PIEDRA PAPEL O TIJERA,shopping_mall,0,-31.4518328,-60.9067807,ChIJJR5wrUoTtZURZhULNtebcI4
Mecanica Kloster,car_repair,5,-31.4518551,-60.905242,ChIJkzmYSKoTtZUR46g_tzlj0Uo
Andares Calzados e Indumentaria,clothing_store,4,-31.4495253,-60.90526,ChIJ8wmEmqkTtZURsGcsBwp23Zg
Adorable Decopeques,furniture_store+home_goods_store,0,-31.4488932,-60.905449,ChIJH4_Fcv8TtZUR4Y57XLQZa8U
strong mantenimiento,electrician,1,-31.4485186,-60.9064765,ChIJhxX0ZggTtZURgcpc3lhN-og
Ms Muebles Fabrica de Juegos de Living,furniture_store+home_goods_store,25,-31.4490438,-60.9052869,ChIJ8734l6kTtZUREhovZ53uf_8
Don Armando Pollería y Verdulería,poultry_store,2,-31.448549,-60.9057672,ChIJf2me138TtZURkgdySYrsBcg
Wettstein Muebles,furniture_store+home_goods_store,0,-31.4484185,-60.9061494,ChIJJ7BSyKkTtZURLWGNTuLkCoM
Automotores Becchio,car_dealer,5,-31.4483285,-60.9065311,ChIJ4VMpzKkTtZUR5WnfcqPfSuw
Natalia Muebles - Art & Deco,furniture_store+home_goods_store,97,-31.4482571,-60.9061211,ChIJBQOdAz0TtZURTeNybhmrcME
ZEUS GYM,gym,0,-31.4483607,-60.9057656,ChIJBVP5fMITtZURjd9utVMwb-M
Premium Gym,gym,26,-31.448234,-60.9062842,ChIJX7h7KcMTtZUR1gPeCh9pGkQ
carnes Rio De La Plata,shopping_mall,38,-31.448424,-60.905328,ChIJRzhlCR4TtZURF_ivAiHFhAY
RD AMOBLAMIENTOS,home_goods_store,33,-31.448619,-60.9049908,ChIJ6ff1o6kTtZUR3CpwWfWid08
Fer Con,hardware_store,10,-31.4485346,-60.9050656,ChIJkXs0cIgTtZURmvMH-bK58vU
Peluquería Canina De Pelos,shopping_mall,0,-31.4468057,-60.904906,ChIJn7eKAWkTtZURT3XJtSFQ8xM
Rapipago Despensa Rodriguez,grocery_or_supermarket,2,-31.4433086,-60.9047128,ChIJt9FVJMMTtZUROmgv6Qn8itg
La favorita,bakery,2,-31.4544202,-60.9035302,ChIJ28PAG4sTtZUR0SyTymyos8E
Parador Pochanga,night_club,0,-31.4524067,-60.9036149,ChIJN00UTtITtZUR1a71EaOPM7A
Centro De Salud "Barrio Unidos",community_health_center,2,-31.4522898,-60.9046599,ChIJdSkeU6oTtZURaYBofNl64T8
Ponce Virginia,veterinary_care,25,-31.4492404,-60.9046484,ChIJTUVTdqkTtZURDg0RZ7nIGQs
Panadería La Familia,bakery,5,-31.4450539,-60.9039394,ChIJUalfpc0TtZURyITKt-RwD-Y
Canelones de pay,restaurant,0,-31.4435685,-60.9042435,ChIJm2dMB5gTtZURv2ibrerleT0
Peluquería y Barbería "Bruno's",hair_care,3,-31.4440775,-60.9032136,ChIJL3iSx0oTtZURzej-yNJloYc
Polideportivo Alma Juniors,gym,206,-31.4529972,-60.9014812,ChIJb0R8nqwTtZURWX6Zi2UmRZw
Muebleria Massi,furniture_store+home_goods_store,245,-31.449372,-60.902741,ChIJvfemIxgTtZURXr8Wui9Aw3U
Hotel Kassalta,lodging,519,-31.4490639,-60.9036437,ChIJhxH4bqkTtZURqSWIi8vjBSY
Agroveterinaria Esperanza,veterinary_care,33,-31.4495566,-60.9020609,ChIJBQOdAz0TtZUR04TTDaBzOks
Estilo Propio,beauty_salon,1,-31.455574,-60.8987377,ChIJuYPTY4gTtZUR9I0ZTqe4dbg
Despensa Va-Lu,grocery_or_supermarket,2,-31.4558378,-60.8990333,ChIJYzTeOswTtZURKNfqfS78VH0
Taller integral del automotor de ivan ruiz,car_repair,0,-31.4556009,-60.8986293,ChIJRx9D62kTtZURnSZ3jpyRHNc
Ferreteria,hardware_store,1,-31.4554722,-60.8969681,ChIJv37wjVIStZURG-Pwj1rzAGw
Mini mercado Las 7 M,grocery_or_supermarket,2,-31.4558802,-60.8989264,ChIJN4_Zy2gTtZURDGZVc6BcHO0
Lis Tienda,clothing_store,3,-31.4568102,-60.8971471,ChIJldVi0kETtZURba3qg_ub9GI
Parque Alborada,park,32,-31.4537697,-60.8979664,ChIJv1VJGoATtZUR5cg30oft_T0
Ms Muebles,furniture_store+home_goods_store,4,-31.4517219,-60.8963209,ChIJAwKbZq0TtZURrc3thfkXLHQ
Camping Luz y Fuerza filial esperanza,campground+lodging,75,-31.4561813,-60.8962984,ChIJmVNqfFIStZUR4hzWD6cnI1Y
Mar Alisado,hair_care,9,-31.4530275,-60.8952541,ChIJu9KwwhUTtZUR6-dDdcePuh8
Carpinteria Fissore Muebles A Medida,furniture_store+home_goods_store,9,-31.4520539,-60.8951432,ChIJXyKopLITtZUR7SM-GJ84sUE
Al Toque. Panaderia Artesanal,bakery,373,-31.4513362,-60.8954617,ChIJYzWHm7ITtZURHQX6JFZdeQU
CautivaS Eventos,night_club+bar,100,-31.4515248,-60.8928494,ChIJ2-EzBrMTtZURSVfkaTf72ZM
La Cucha Veterinaria,veterinary_care,2,-31.4509761,-60.8951862,ChIJHSHvNawTtZURIVym2kg9-so
Camping Centro Empleados de Comercio - Esperanza,campground+lodging,288,-31.4516692,-60.8906504,ChIJFeI_UrMTtZURHKtJNuCQm68
Kassalta Hotel,lodging,0,-31.451919,-60.8915732,ChIJUZu-NbMTtZURBGmly34Fly0
Capilla María Madre de la Iglesia,church,1,-31.4522507,-60.8892134,ChIJ4cvSgVETtZURjO0b_BoUCO4
Chez Carolina,bakery,57,-31.4521329,-60.889875,ChIJIbPWT0sStZURyk5Q-2YgEds
